Word,Found,Original Found,Close Matches
gadwall,True,False,"gradually, wall, gall"
galapagos penguin,False,False,No close match found
galapagos shark,False,False,No close match found
galapagos tortoise,False,False,No close match found
garden eel,True,False,"gardener, garden, gardeners"
garden spider,True,False,"gardener, gardeners, gardner"
gargoyle gecko,False,False,No close match found
gastornis,True,False,"astonish, gaston, stories"
gentoo penguin,True,False,penguin
geoffroys tamarin,False,False,No close match found
gerberian shepsky,False,False,No close match found
german cockroach,True,False,encroach
german longhaired pointer,False,False,No close match found
german pinscher,True,False,"germanic, germains, germaine"
german shepherd guide,False,False,No close match found
german shepherd mix,False,False,No close match found
german sheppit,True,False,germans
german sheprador,False,False,No close match found
german shorthaired pointer,False,False,No close match found
german spitz,True,False,"germans, germanic, german's"
german wirehaired pointer,False,False,No close match found
ghost catfish,True,False,starfish
giant african land snail,False,False,No close match found
giant armadillo,False,False,No close match found
giant beaver,True,False,beaver
giant clam,True,False,"gigantic, giant"
giant desert centipede,False,False,No close match found
giant golden mole,False,False,No close match found
giant house spider,False,False,No close match found
giant isopod,True,False,giants
giant leopard moth,False,False,No close match found
giant panda bear,False,False,No close match found
giant salamander,True,False,"salamander, islander"
giant schnoodle,False,False,No close match found
giant siphonophore,False,False,No close match found
giant trevally,True,False,internally
giant weta,True,False,"giantess, giant, gauntlet"
giant wood moth,False,False,No close match found
gigantopithecus,True,False,gigantic
glass frog,True,False,"lasso, glassful, glass"
glass lizard,True,False,"galliard, lizard, glassware"
glechon,True,False,"leon, glen, echo"
glen of imaal terrier,False,False,No close match found
goberian,True,False,"iberian, gordian, brian"
goblin shark,True,False,"goblins, goblin's, goblin"
goby fish,True,False,"goldfish, boyish"
goldador,True,False,"gladiator, oldacre, odor"
goldcrest,True,False,"oldest, oldacre, coldest"
golden dox,True,False,"golden, olden"
golden irish,True,False,"goldenhair, goldfish, oldish"
golden jackal,False,False,No close match found
golden lancehead,False,False,No close match found
golden lion tamarin,False,False,No close match found
golden masked owl,False,False,No close match found
golden mole,True,False,golden
golden newfie,True,False,glennie
golden oriole,False,False,No close match found
golden pyrenees,True,False,pyrenees
golden retriever mix,False,False,No close match found
golden saint,True,False,"goldenhair, olenin, oldest"
golden shepherd,True,False,"shepherd, shepherds"
golden tortoise beetle,False,False,No close match found
golden trout,True,False,golden
golden-crowned flying fox,False,False,No close match found
golden-crowned kinglet,False,False,No close match found
goliath beetle,True,False,goliath
goliath frog,True,False,goliath
goliath grouper,False,False,No close match found
goliath tigerfish,False,False,No close match found
gollie,True,False,"mollie, collie, jollier"
gomphotherium,True,False,"godmother, gatherum, emporium"
goonch catfish,False,False,No close match found
gooty sapphire tarantula,False,False,No close match found
goral,True,False,"goal, moral, goals"
gordon setter,True,False,"rosette, gordons, rosettes"
gorgosaurus,True,False,"gorgeous, scaurus, gregarious"
gouldian finch,True,False,goldfinch
gourami,True,False,"gourbi, gouvernail, horai"
grapevine beetle,False,False,No close match found
grass carp,True,False,"scarp, grass, grasp"
grass spider,True,False,"grasshopper, spider, rasper"
gray tree frog,False,False,No close match found
great crested flycatcher,False,False,No close match found
great dane mix,False,False,No close match found
great danoodle,False,False,No close match found
great egret,True,False,"greater, greatest, regret"
great hammerhead shark,False,False,No close match found
great kiskadee,False,False,No close match found
great plains rat snake,False,False,No close match found
great potoo bird,False,False,No close match found
great pyrenees mix,False,False,No close match found
greater swiss mountain dog,False,False,No close match found
green anaconda,True,False,"greenland, granada"
green anole,True,False,"greene, greenness, greenland"
green aphids,True,False,"grenades, greenish, rapids"
green bee-eater,True,False,greenwater
green bottle blue tarantula,False,False,No close match found
green frog,True,False,"greenow, greeting, greenery"
green heron,True,False,"greenery, greene, regeneration"
green june beetle,False,False,No close match found
green rat snake,True,False,greensnake
green snake,True,False,"greensnake, greens, greene"
green sunfish,True,False,"greenish, sunfish"
greenland dog,True,False,greenland
greenland shark,True,False,greenland
grey heron,True,False,"greyhound, gryphon, greyhounds"
grey mouse lemur,False,False,No close match found
grey reef shark,False,False,No close match found
grey seal,True,False,"greys, reveal, repeal"
griffonshire,True,False,"lincolnshire, grandsire"
groenendael,True,False,"renewal, groaned, grenade"
ground snake,True,False,"grounds, greensnake, grounded"
groundhog (woodchuck),False,False,No close match found
groundhog tick,True,False,groundwork
grunion,True,False,"reunion, union, grunting"
guadalupe bass,False,False,No close match found
gulper catfish ,False,False,No close match found
gulper eel ,False,False,No close match found
gypsy cuckoo bumblebee,False,False,No close match found
gypsy moth caterpillar,True,False,caterpillar
haasts eagle,False,False,No close match found
habu snake,True,False,"snake, abuse"
haikouichthys,False,False,No close match found
hainosaurus,True,False,"scaurus, honours, heinous"
hairy frogfish,False,False,No close match found
hairy-footed flower bee,False,False,No close match found
hallucigenia,True,False,"hallucination, hacienda, hallucinations"
hamburg chicken,False,False,No close match found
hammerhead worm,True,False,hammered
hammonds flycatcher,True,False,flycatcher
hardhead catfish,False,False,No close match found
harlequin coral snake,False,False,No close match found
harlequin rabbit,True,False,harlequin
harriss hawk,True,False,harris's
hatzegopteryx,True,False,category
havamalt,True,False,"havana, hamlet, malt"
havanese,True,False,"vanes, japanese, advances"
havapoo,True,False,"harpoon, vaporous, vapor"
havashire,True,False,"hampshire, lancashire, shire"
havashu,True,False,"hash, havisham, harsh"
hawaiian crow,True,False,hawaiian
hawaiian goose (nene),False,False,No close match found
hawaiian monk seal,False,False,No close match found
hawk moth caterpillar,True,False,"caterpillar, caterpillars"
helicoprion,True,False,"amelioration, horizon, helping"
hepatic tanager (red tanager),False,False,No close match found
hercules beetle,True,False,hercules
hercules moth,True,False,"hercules, herculaneum, heracles"
herrerasaurus,False,False,No close match found
highland cattle,True,False,"highlander, highland, highlanders"
himalayan,True,False,"himalayas, malay, maleagans"
hippopotamus gorgops,True,False,hippopotamus
hoary bat,True,False,"hoary, hayat, hobart"
hobo spider,True,False,"hoosier, spider, hooper"
hokkaido,True,False,horatio
holy cross frog,False,False,No close match found
honduran white bat,False,False,No close match found
hooded oriole,False,False,No close match found
hooded seal,True,False,"hooded, homosexual"
hook-nosed sea snake,False,False,No close match found
horgi,True,False,"horai, hor, hog"
horn shark,True,False,"horsehair, shark, horns"
horned adder,True,False,"redder, reader, horner"
horned beetle,False,False,No close match found
horned grebe,True,False,"horner, horned"
horned viper,True,False,"horner, horned"
horse mackerel,True,False,"mackerel, shoemaker, horseback"
houdan chicken,True,False,chicken
house finch,True,False,housing
house sparrow (english sparrow),False,False,No close match found
house wren,True,False,"housework, housewife, housewives"
hovasaurus,True,False,"scaurus, hours"
hovawart,True,False,"thwart, powart, howard"
humboldt penguin,True,False,humboldt
humboldt squid,True,False,humboldt
hummingbird hawk-moth,False,False,No close match found
huntaway,True,False,"runaway, runaways, hathaway"
huskador,True,False,"hussar, husbandry, hussars"
huskita,True,False,"sita, husk, huskily"
husky jack,True,False,husky
huskydoodle,True,False,"huddle, doodle, huddled"
hyacinth macaw,True,False,"hyacinthia, hyacinth, hyacinths"
hyaenodon,True,False,"herndon, phaenomenon, hyaena"
ibizan hound,False,False,No close match found
icadyptes,True,False,"capes, dictates, chapters"
icelandic sheepdog,True,False,icelandic
ichthyosaurus,False,False,No close match found
ichthyostega,False,False,No close match found
iguanodon,True,False,"grandson, undone, mignon"
img boa constrictor,False,False,No close match found
immortal jellyfish,True,False,"jellyfish, immortals"
imperial moth,True,False,"imperial, imperialist, imperialism"
indian cobra,True,False,"indiana, indian"
indian elephant,True,False,"elephant, indignant, elephants"
indian giant squirrel,False,False,No close match found
indian palm squirrel,False,False,No close match found
indian python,True,False,"indication, vindication, indignation"
indian rhinoceros,True,False,rhinoceros
indian star tortoise,False,False,No close match found
indianmeal moth,False,False,No close match found
indochinese tiger,True,False,"winchester, dorchester"
inland taipan,True,False,incantation
insects,True,True,"insects, insect, inspect"
io moth,True,False,"moth, timothy, tooth"
irish doodle,True,False,"riddle, doodle"
